location1Name,location2Name,travelTimeMinutes,travelDistanceKilometers
"Hagens, Rien",Opladen,105,165
"Hagens, Rien","Oss, terminal OOC",30,36
"Hagens, Rien","Pernis, emplacement",75,112
"Hagens, Rien",Rheine,98,146
"Hagens, Rien","Rheinhausen, emplacement",81,123
"Hagens, Rien","Roosendaal, emplacement",88,128
"Hagens, Rien",RWG,101,145
"Hagens, Rien","Sittard, emplacement",94,138
"Hagens, Rien",Sloehaven empl.,127,193
"Hagens, Rien",Steinweg Amsterdam,73,101
"Hagens, Rien",Stroe,36,42
"Hagens, Rien","Tilburg, industrie",56,76
"Hagens, Rien","Uitgeest, emplacement",82,111
"Hagens, Rien","Valburg, emplacement CUP",17,18
"Hagens, Rien","Venlo, emplacement",61,86
"Hagens, Rien","Viersen, guterbahnhof",80,112
"Hagens, Rien","Vlissingen Sloe, emplacement",128,194
"Hagens, Rien",Vopak-Sloe,128,193
"Hagens, Rien","Waalhaven, emplacement",72,108
"Hagens, Rien","Waalhaven, kantoor RFO",74,109
"Hagens, Rien","Westhaven, emplacement",71,96
"Hagens, Rien",Zevenaar grens,28,34
"Hagens, Rien","Zutphen, emplacement",42,50
"Jonker, R.M.J.",Acht,109,167
"Jonker, R.M.J.","Almelo, emplacement",18,14
"Jonker, R.M.J.","Amersfoort, emplacement sp.12",74,105
"Jonker, R.M.J.","Amersfoort, remise Strukton",75,110
"Jonker, R.M.J.",Amsterdam Centraal,103,152
"Jonker, R.M.J.",Amsterdam Westhaven,101,156
"Jonker, R.M.J.",Amsterdam Westhaven West,102,159
"Jonker, R.M.J.",APMT,149,226
"Jonker, R.M.J.","Arnhem, goederenemplacement",62,88
"Jonker, R.M.J.","Bad Bentheim, empl. / staalfabriek",28,35
"Jonker, R.M.J.","Bad Bentheim, Hilgenstiege sp.25",27,35
"Jonker, R.M.J.","Beverwijk, emplacement",111,173
"Jonker, R.M.J.","Blerick, emplacement en werkplaats",113,173
"Jonker, R.M.J.","Born, emplacement",143,222
"Jonker, R.M.J.","Botlek, emplacement",131,201
"Jonker, R.M.J.",Bottrop,86,106
"Jonker, R.M.J.","Coevorden, euroterminal",49,62
"Jonker, R.M.J.",Deventer goed. empl.,35,45
"Jonker, R.M.J.","Deventer, goederenemplacement",36,45
"Jonker, R.M.J.","Dordrecht, dok",122,189
"Jonker, R.M.J.","Dortmund Obereving, emplacement",109,147
"Jonker, R.M.J.",Duisburg Ruhrorthafen,93,119
"Jonker, R.M.J.","Duisburg, Hochfeld Süd Vorbahnhof",94,128
"Jonker, R.M.J.",ECT,152,229
"Jonker, R.M.J.","Eindhoven, emplacement",108,164
"Jonker, R.M.J.","Eindhoven, emplacement Acht",110,168
"Jonker, R.M.J.",Eltville Ost,245,361
"Jonker, R.M.J.","Emmerich, station",77,88
"Jonker, R.M.J.",Euromax,155,236
"Jonker, R.M.J.","Europoort, emplacement",137,212
"Jonker, R.M.J.","Gekkengraaf, emplacement",111,171
"Jonker, R.M.J.",Germersheim,294,460
"Jonker, R.M.J.",Goes,175,269
"Jonker, R.M.J.","Hengelo, emplacement",13,6
"Jonker, R.M.J.","Herzogenrath, station",163,232
"Jonker, R.M.J.",Holland Cargo Terminal,105,162
"Jonker, R.M.J.","Houtrakpolder, emplacement",101,159
"Jonker, R.M.J.","IJsselmonde, emplacement",122,184
"Jonker, R.M.J.","Kaldenkirchen, station",117,181
"Jonker, R.M.J.","Kijfhoek, emplacement",120,186
"Jonker, R.M.J.","Köln Eifeltor, emplacement",138,196
"Jonker, R.M.J.",Koole Vondelingenweg,129,198
"Jonker, R.M.J.","Krefeld Linn, emplacement",114,144
"Jonker, R.M.J.","Lage Zwaluwe, emplacement",125,193
"Jonker, R.M.J.","Leusden, PON",71,105
"Jonker, R.M.J.",Ludwigshafen-Oggersheim,275,425
"Jonker, R.M.J.","Maasvlakte, emplacement",149,227
"Jonker, R.M.J.",Magdeburg Hbf,229,374
"Jonker, R.M.J.","Marl-Sinsen, emplacement",87,100
"Jonker, R.M.J.",Matrans Rotterdam Terminal,140,199
"Jonker, R.M.J.","Moerdijk, emplacement",131,197
"Jonker, R.M.J.",Moers,102,130
"Jonker, R.M.J.","Neuss, guterbahnhof",119,155
"Jonker, R.M.J.","Nijmegen, emplacement",80,106
"Jonker, R.M.J.",NWB terminal,102,156
"Jonker, R.M.J.",OBA,102,157
"Jonker, R.M.J.","Oberhausen West, emplacement",86,116
"Jonker, R.M.J.","Oldenzaal, emplacement",18,17
"Jonker, R.M.J.","Onnen, emplacement noordingang",89,126
"Jonker, R.M.J.","Onnen, emplacement zuidingang",85,122
"Jonker, R.M.J.",Opladen,121,169
"Jonker, R.M.J.","Oss, terminal OOC",86,125
"Jonker, R.M.J.","Pernis, emplacement",126,195
"Jonker, R.M.J.",Rheine,43,56
"Jonker, R.M.J.","Rheinhausen, emplacement",105,132
"Jonker, R.M.J.","Roosendaal, emplacement",142,214
"Jonker, R.M.J.",RWG,152,227
"Jonker, R.M.J.","Sittard, emplacement",150,228
"Jonker, R.M.J.",Sloehaven empl.,181,279
"Jonker, R.M.J.",Steinweg Amsterdam,103,159
"Jonker, R.M.J.",Stroe,53,80
"Jonker, R.M.J.","Tilburg, industrie",111,165
"Jonker, R.M.J.","Uitgeest, emplacement",112,169
"Jonker, R.M.J.","Valburg, emplacement CUP",71,102
"Jonker, R.M.J.","Venlo, emplacement",116,175
"Jonker, R.M.J.","Viersen, guterbahnhof",125,172
"Jonker, R.M.J.","Vlissingen Sloe, emplacement",181,280
"Jonker, R.M.J.",Vopak-Sloe,182,279
"Jonker, R.M.J.","Waalhaven, emplacement",126,194
"Jonker, R.M.J.","Waalhaven, kantoor RFO",128,195
"Jonker, R.M.J.","Westhaven, emplacement",101,156
"Jonker, R.M.J.",Zevenaar grens,65,94
"Jonker, R.M.J.","Zutphen, emplacement",42,54
"Okhuijsen, A.T.T.",Acht,60,84
"Okhuijsen, A.T.T.","Almelo, emplacement",68,93
"Okhuijsen, A.T.T.","Amersfoort, emplacement sp.12",56,70
"Okhuijsen, A.T.T.","Amersfoort, remise Strukton",57,68
"Okhuijsen, A.T.T.",Amsterdam Centraal,84,117
"Okhuijsen, A.T.T.",Amsterdam Westhaven,83,122
"Okhuijsen, A.T.T.",Amsterdam Westhaven West,84,124
"Okhuijsen, A.T.T.",APMT,103,151
"Okhuijsen, A.T.T.","Arnhem, goederenemplacement",10,5
"Okhuijsen, A.T.T.","Bad Bentheim, empl. / staalfabriek",82,123
"Okhuijsen, A.T.T.","Bad Bentheim, Hilgenstiege sp.25",82,123
"Okhuijsen, A.T.T.","Beverwijk, emplacement",90,135
"Okhuijsen, A.T.T.","Blerick, emplacement en werkplaats",65,82
"Okhuijsen, A.T.T.","Born, emplacement",94,132
"Okhuijsen, A.T.T.","Botlek, emplacement",85,125
"Okhuijsen, A.T.T.",Bottrop,69,99
"Okhuijsen, A.T.T.","Coevorden, euroterminal",97,133
"Okhuijsen, A.T.T.",Deventer goed. empl.,41,52
"Okhuijsen, A.T.T.","Deventer, goederenemplacement",41,52
"Okhuijsen, A.T.T.","Dordrecht, dok",74,109
"Okhuijsen, A.T.T.","Dortmund Obereving, emplacement",94,142
"Okhuijsen, A.T.T.",Duisburg Ruhrorthafen,68,100
"Okhuijsen, A.T.T.","Duisburg, Hochfeld Süd Vorbahnhof",69,109
"Okhuijsen, A.T.T.",ECT,106,153
"Okhuijsen, A.T.T.","Eindhoven, emplacement",58,81
"Okhuijsen, A.T.T.","Eindhoven, emplacement Acht",60,85
"Okhuijsen, A.T.T.",Eltville Ost,220,342
"Okhuijsen, A.T.T.","Emmerich, station",34,35
"Okhuijsen, A.T.T.",Euromax,109,160
"Okhuijsen, A.T.T.","Europoort, emplacement",91,136
"Okhuijsen, A.T.T.","Gekkengraaf, emplacement",63,81
"Okhuijsen, A.T.T.",Germersheim,269,441
"Okhuijsen, A.T.T.",Goes,127,189
"Okhuijsen, A.T.T.","Hengelo, emplacement",69,94
"Okhuijsen, A.T.T.","Herzogenrath, station",124,169
"Okhuijsen, A.T.T.",Holland Cargo Terminal,87,128
"Okhuijsen, A.T.T.","Houtrakpolder, emplacement",82,124
"Okhuijsen, A.T.T.","IJsselmonde, emplacement",76,108
"Okhuijsen, A.T.T.","Kaldenkirchen, station",68,91
"Okhuijsen, A.T.T.","Kijfhoek, emplacement",71,107
"Okhuijsen, A.T.T.","Köln Eifeltor, emplacement",114,177
"Okhuijsen, A.T.T.",Koole Vondelingenweg,83,122
"Okhuijsen, A.T.T.","Krefeld Linn, emplacement",86,108
"Okhuijsen, A.T.T.","Lage Zwaluwe, emplacement",77,113
"Okhuijsen, A.T.T.","Leusden, PON",49,60
"Okhuijsen, A.T.T.",Ludwigshafen-Oggersheim,250,406
"Okhuijsen, A.T.T.","Maasvlakte, emplacement",103,151
"Okhuijsen, A.T.T.",Magdeburg Hbf,283,462
"Okhuijsen, A.T.T.","Marl-Sinsen, emplacement",83,128
"Okhuijsen, A.T.T.",Matrans Rotterdam Terminal,92,119
"Okhuijsen, A.T.T.","Moerdijk, emplacement",83,117
"Okhuijsen, A.T.T.",Moers,77,111
"Okhuijsen, A.T.T.","Neuss, guterbahnhof",94,136
"Okhuijsen, A.T.T.","Nijmegen, emplacement",23,17
"Okhuijsen, A.T.T.",NWB terminal,83,122
"Okhuijsen, A.T.T.",OBA,84,122
"Okhuijsen, A.T.T.","Oberhausen West, emplacement",62,97
"Okhuijsen, A.T.T.","Oldenzaal, emplacement",73,105
"Okhuijsen, A.T.T.","Onnen, emplacement noordingang",118,174
"Okhuijsen, A.T.T.","Onnen, emplacement zuidingang",114,170
"Okhuijsen, A.T.T.",Opladen,97,150
"Okhuijsen, A.T.T.","Oss, terminal OOC",36,42
"Okhuijsen, A.T.T.","Pernis, emplacement",80,119
"Okhuijsen, A.T.T.",Rheine,98,144
"Okhuijsen, A.T.T.","Rheinhausen, emplacement",81,113
"Okhuijsen, A.T.T.","Roosendaal, emplacement",94,135
"Okhuijsen, A.T.T.",RWG,107,151
"Okhuijsen, A.T.T.","Sittard, emplacement",101,137
"Okhuijsen, A.T.T.",Sloehaven empl.,133,200
"Okhuijsen, A.T.T.",Steinweg Amsterdam,84,125
"Okhuijsen, A.T.T.",Stroe,43,35
"Okhuijsen, A.T.T.","Tilburg, industrie",62,82
"Okhuijsen, A.T.T.","Uitgeest, emplacement",94,135
"Okhuijsen, A.T.T.","Valburg, emplacement CUP",14,13
"Okhuijsen, A.T.T.","Venlo, emplacement",68,84
"Okhuijsen, A.T.T.","Viersen, guterbahnhof",87,110
"Okhuijsen, A.T.T.","Vlissingen Sloe, emplacement",133,201
"Okhuijsen, A.T.T.",Vopak-Sloe,134,200
"Okhuijsen, A.T.T.","Waalhaven, emplacement",78,115
"Okhuijsen, A.T.T.","Waalhaven, kantoor RFO",80,116
"Okhuijsen, A.T.T.","Westhaven, emplacement",82,120
"Okhuijsen, A.T.T.",Zevenaar grens,20,19
"Okhuijsen, A.T.T.","Zutphen, emplacement",33,35
"Ritsma, Niels",Acht,105,161
"Ritsma, Niels","Almelo, emplacement",65,81
"Ritsma, Niels","Amersfoort, emplacement sp.12",58,79
"Ritsma, Niels","Amersfoort, remise Strukton",59,84
"Ritsma, Niels",Amsterdam Centraal,71,94
"Ritsma, Niels",Amsterdam Westhaven,70,98
"Ritsma, Niels",Amsterdam Westhaven West,71,101
"Ritsma, Niels",APMT,131,193
"Ritsma, Niels","Arnhem, goederenemplacement",58,81
"Ritsma, Niels","Bad Bentheim, empl. / staalfabriek",88,112
"Ritsma, Niels","Bad Bentheim, Hilgenstiege sp.25",87,113
"Ritsma, Niels","Beverwijk, emplacement",80,115
"Ritsma, Niels","Blerick, emplacement en werkplaats",109,167
"Ritsma, Niels","Born, emplacement",139,216
"Ritsma, Niels","Botlek, emplacement",113,167
"Ritsma, Niels",Bottrop,111,168
"Ritsma, Niels","Coevorden, euroterminal",59,75
"Ritsma, Niels",Deventer goed. empl.,45,53
"Ritsma, Niels","Deventer, goederenemplacement",45,53
"Ritsma, Niels","Dordrecht, dok",104,149
"Ritsma, Niels","Dortmund Obereving, emplacement",136,212
"Ritsma, Niels",Duisburg Ruhrorthafen,110,169
"Ritsma, Niels","Duisburg, Hochfeld Süd Vorbahnhof",111,178
"Ritsma, Niels",ECT,134,195
"Ritsma, Niels","Eindhoven, emplacement",104,158
"Ritsma, Niels","Eindhoven, emplacement Acht",106,162
"Ritsma, Niels",Eltville Ost,262,412
"Ritsma, Niels","Emmerich, station",76,104
"Ritsma, Niels",Euromax,137,203
"Ritsma, Niels","Europoort, emplacement",119,178
"Ritsma, Niels","Gekkengraaf, emplacement",107,165
"Ritsma, Niels",Germersheim,311,510
"Ritsma, Niels",Goes,158,229
"Ritsma, Niels","Hengelo, emplacement",74,84
"Ritsma, Niels","Herzogenrath, station",168,254
"Ritsma, Niels",Holland Cargo Terminal,74,104
"Ritsma, Niels","Houtrakpolder, emplacement",70,101
"Ritsma, Niels","IJsselmonde, emplacement",104,145
"Ritsma, Niels","Kaldenkirchen, station",113,175
"Ritsma, Niels","Kijfhoek, emplacement",102,147
"Ritsma, Niels","Köln Eifeltor, emplacement",155,246
"Ritsma, Niels",Koole Vondelingenweg,111,164
"Ritsma, Niels","Krefeld Linn, emplacement",131,194
"Ritsma, Niels","Lage Zwaluwe, emplacement",108,154
"Ritsma, Niels","Leusden, PON",55,79
"Ritsma, Niels",Ludwigshafen-Oggersheim,292,476
"Ritsma, Niels","Maasvlakte, emplacement",131,193
"Ritsma, Niels",Magdeburg Hbf,289,452
"Ritsma, Niels","Marl-Sinsen, emplacement",124,197
"Ritsma, Niels",Matrans Rotterdam Terminal,123,159
"Ritsma, Niels","Moerdijk, emplacement",114,157
"Ritsma, Niels",Moers,119,180
"Ritsma, Niels","Neuss, guterbahnhof",136,205
"Ritsma, Niels","Nijmegen, emplacement",77,100
"Ritsma, Niels",NWB terminal,70,98
"Ritsma, Niels",OBA,71,99
"Ritsma, Niels","Oberhausen West, emplacement",103,166
"Ritsma, Niels","Oldenzaal, emplacement",78,95
"Ritsma, Niels","Onnen, emplacement noordingang",80,119
"Ritsma, Niels","Onnen, emplacement zuidingang",77,115
"Ritsma, Niels",Opladen,138,219
"Ritsma, Niels","Oss, terminal OOC",82,119
"Ritsma, Niels","Pernis, emplacement",108,161
"Ritsma, Niels",Rheine,103,133
"Ritsma, Niels","Rheinhausen, emplacement",122,183
"Ritsma, Niels","Roosendaal, emplacement",124,175
"Ritsma, Niels",RWG,135,194
"Ritsma, Niels","Sittard, emplacement",146,222
"Ritsma, Niels",Sloehaven empl.,163,240
"Ritsma, Niels",Steinweg Amsterdam,71,101
"Ritsma, Niels",Stroe,50,74
"Ritsma, Niels","Tilburg, industrie",108,159
"Ritsma, Niels","Uitgeest, emplacement",81,111
"Ritsma, Niels","Valburg, emplacement CUP",67,96
"Ritsma, Niels","Venlo, emplacement",113,169
"Ritsma, Niels","Viersen, guterbahnhof",132,195
"Ritsma, Niels","Vlissingen Sloe, emplacement",164,241
"Ritsma, Niels",Vopak-Sloe,164,240
"Ritsma, Niels","Waalhaven, emplacement",108,155
"Ritsma, Niels","Waalhaven, kantoor RFO",111,155
"Ritsma, Niels","Westhaven, emplacement",70,98
"Ritsma, Niels",Zevenaar grens,61,88
"Ritsma, Niels","Zutphen, emplacement",52,65
"Sabelis, Tim",Acht,96,147
"Sabelis, Tim","Almelo, emplacement",118,171
"Sabelis, Tim","Amersfoort, emplacement sp.12",59,72
"Sabelis, Tim","Amersfoort, remise Strukton",58,72
"Sabelis, Tim",Amsterdam Centraal,32,27
"Sabelis, Tim",Amsterdam Westhaven,26,25
"Sabelis, Tim",Amsterdam Westhaven West,24,30
"Sabelis, Tim",APMT,84,121
"Sabelis, Tim","Arnhem, goederenemplacement",92,137
"Sabelis, Tim","Bad Bentheim, empl. / staalfabriek",133,201
"Sabelis, Tim","Bad Bentheim, Hilgenstiege sp.25",132,201
"Sabelis, Tim","Beverwijk, emplacement",10,9
"Sabelis, Tim","Blerick, emplacement en werkplaats",132,199
"Sabelis, Tim","Born, emplacement",137,214
"Sabelis, Tim","Botlek, emplacement",65,96
"Sabelis, Tim",Bottrop,145,224
"Sabelis, Tim","Coevorden, euroterminal",133,189
"Sabelis, Tim",Deventer goed. empl.,92,130
"Sabelis, Tim","Deventer, goederenemplacement",92,130
"Sabelis, Tim","Dordrecht, dok",72,108
"Sabelis, Tim","Dortmund Obereving, emplacement",169,267
"Sabelis, Tim",Duisburg Ruhrorthafen,144,225
"Sabelis, Tim","Duisburg, Hochfeld Süd Vorbahnhof",145,234
"Sabelis, Tim",ECT,87,123
"Sabelis, Tim","Eindhoven, emplacement",99,151
"Sabelis, Tim","Eindhoven, emplacement Acht",98,145
"Sabelis, Tim",Eltville Ost,296,467
"Sabelis, Tim","Emmerich, station",109,160
"Sabelis, Tim",Euromax,89,131
"Sabelis, Tim","Europoort, emplacement",71,107
"Sabelis, Tim","Gekkengraaf, emplacement",130,201
"Sabelis, Tim",Germersheim,343,541
"Sabelis, Tim",Goes,125,191
"Sabelis, Tim","Hengelo, emplacement",119,172
"Sabelis, Tim","Herzogenrath, station",166,252
"Sabelis, Tim",Holland Cargo Terminal,22,23
"Sabelis, Tim","Houtrakpolder, emplacement",22,28
"Sabelis, Tim","IJsselmonde, emplacement",69,100
"Sabelis, Tim","Kaldenkirchen, station",136,207
"Sabelis, Tim","Kijfhoek, emplacement",70,105
"Sabelis, Tim","Köln Eifeltor, emplacement",189,302
"Sabelis, Tim",Koole Vondelingenweg,63,92
"Sabelis, Tim","Krefeld Linn, emplacement",157,237
"Sabelis, Tim","Lage Zwaluwe, emplacement",82,122
"Sabelis, Tim","Leusden, PON",59,77
"Sabelis, Tim",Ludwigshafen-Oggersheim,324,509
"Sabelis, Tim","Maasvlakte, emplacement",83,122
"Sabelis, Tim",Magdeburg Hbf,334,540
"Sabelis, Tim","Marl-Sinsen, emplacement",158,252
"Sabelis, Tim",Matrans Rotterdam Terminal,77,96
"Sabelis, Tim","Moerdijk, emplacement",85,125
"Sabelis, Tim",Moers,148,225
"Sabelis, Tim","Neuss, guterbahnhof",166,254
"Sabelis, Tim","Nijmegen, emplacement",101,143
"Sabelis, Tim",NWB terminal,26,24
"Sabelis, Tim",OBA,27,25
"Sabelis, Tim","Oberhausen West, emplacement",137,222
"Sabelis, Tim","Oldenzaal, emplacement",123,183
"Sabelis, Tim","Onnen, emplacement noordingang",135,194
"Sabelis, Tim","Onnen, emplacement zuidingang",136,199
"Sabelis, Tim",Opladen,172,275
"Sabelis, Tim","Oss, terminal OOC",92,137
"Sabelis, Tim","Pernis, emplacement",61,89
"Sabelis, Tim",Rheine,148,222
"Sabelis, Tim","Rheinhausen, emplacement",155,238
"Sabelis, Tim","Roosendaal, emplacement",95,142
"Sabelis, Tim",RWG,87,122
"Sabelis, Tim","Sittard, emplacement",143,220
"Sabelis, Tim",Sloehaven empl.,130,202
"Sabelis, Tim",Steinweg Amsterdam,25,31
"Sabelis, Tim",Stroe,66,92
"Sabelis, Tim","Tilburg, industrie",94,138
"Sabelis, Tim","Uitgeest, emplacement",8,4
"Sabelis, Tim","Valburg, emplacement CUP",92,139
"Sabelis, Tim","Venlo, emplacement",135,201
"Sabelis, Tim","Viersen, guterbahnhof",155,227
"Sabelis, Tim","Vlissingen Sloe, emplacement",131,203
"Sabelis, Tim",Vopak-Sloe,131,201
"Sabelis, Tim","Waalhaven, emplacement",62,92
"Sabelis, Tim","Waalhaven, kantoor RFO",66,94
"Sabelis, Tim","Westhaven, emplacement",26,24
"Sabelis, Tim",Zevenaar grens,95,144
"Sabelis, Tim","Zutphen, emplacement",96,131
"Schneider, Harry",Acht,93,132
"Schneider, Harry","Almelo, emplacement",127,193
"Schneider, Harry","Amersfoort, emplacement sp.12",66,82
"Schneider, Harry","Amersfoort, remise Strukton",64,79
"Schneider, Harry",Amsterdam Centraal,44,53
"Schneider, Harry",Amsterdam Westhaven,39,51
"Schneider, Harry",Amsterdam Westhaven West,36,49
"Schneider, Harry",APMT,58,68
"Schneider, Harry","Arnhem, goederenemplacement",88,122
"Schneider, Harry","Bad Bentheim, empl. / staalfabriek",142,223
"Schneider, Harry","Bad Bentheim, Hilgenstiege sp.25",141,223
"Schneider, Harry","Beverwijk, emplacement",40,57
"Schneider, Harry","Blerick, emplacement en werkplaats",128,184
"Schneider, Harry","Born, emplacement",133,199
"Schneider, Harry","Botlek, emplacement",39,43
"Schneider, Harry",Bottrop,140,208
"Schneider, Harry","Coevorden, euroterminal",141,200
"Schneider, Harry",Deventer goed. empl.,101,151
"Schneider, Harry","Deventer, goederenemplacement",101,152
"Schneider, Harry","Dordrecht, dok",46,55
"Schneider, Harry","Dortmund Obereving, emplacement",165,252
"Schneider, Harry",Duisburg Ruhrorthafen,139,210
"Schneider, Harry","Duisburg, Hochfeld Süd Vorbahnhof",140,218
"Schneider, Harry",ECT,61,70
"Schneider, Harry","Eindhoven, emplacement",95,136
"Schneider, Harry","Eindhoven, emplacement Acht",94,130
"Schneider, Harry",Eltville Ost,291,452
"Schneider, Harry","Emmerich, station",105,145
"Schneider, Harry",Euromax,63,78
"Schneider, Harry","Europoort, emplacement",45,54
"Schneider, Harry","Gekkengraaf, emplacement",126,186
"Schneider, Harry",Germersheim,339,526
"Schneider, Harry",Goes,98,138
"Schneider, Harry","Hengelo, emplacement",128,194
"Schneider, Harry","Herzogenrath, station",162,237
"Schneider, Harry",Holland Cargo Terminal,38,50
"Schneider, Harry","Houtrakpolder, emplacement",33,47
"Schneider, Harry","IJsselmonde, emplacement",43,47
"Schneider, Harry","Kaldenkirchen, station",132,192
"Schneider, Harry","Kijfhoek, emplacement",44,52
"Schneider, Harry","Köln Eifeltor, emplacement",185,286
"Schneider, Harry",Koole Vondelingenweg,37,40
"Schneider, Harry","Krefeld Linn, emplacement",153,222
"Schneider, Harry","Lage Zwaluwe, emplacement",55,69
"Schneider, Harry","Leusden, PON",62,80
"Schneider, Harry",Ludwigshafen-Oggersheim,320,494
"Schneider, Harry","Maasvlakte, emplacement",57,69
"Schneider, Harry",Magdeburg Hbf,343,562
"Schneider, Harry","Marl-Sinsen, emplacement",154,237
"Schneider, Harry",Matrans Rotterdam Terminal,51,44
"Schneider, Harry","Moerdijk, emplacement",58,72
"Schneider, Harry",Moers,145,210
"Schneider, Harry","Neuss, guterbahnhof",162,239
"Schneider, Harry","Nijmegen, emplacement",97,128
"Schneider, Harry",NWB terminal,39,51
"Schneider, Harry",OBA,40,52
"Schneider, Harry","Oberhausen West, emplacement",133,206
"Schneider, Harry","Oldenzaal, emplacement",132,205
"Schneider, Harry","Onnen, emplacement noordingang",148,231
"Schneider, Harry","Onnen, emplacement zuidingang",149,235
"Schneider, Harry",Opladen,168,259
"Schneider, Harry","Oss, terminal OOC",88,122
"Schneider, Harry","Pernis, emplacement",34,37
"Schneider, Harry",Rheine,157,244
"Schneider, Harry","Rheinhausen, emplacement",152,223
"Schneider, Harry","Roosendaal, emplacement",69,89
"Schneider, Harry",RWG,61,69
"Schneider, Harry","Sittard, emplacement",140,205
"Schneider, Harry",Sloehaven empl.,104,149
"Schneider, Harry",Steinweg Amsterdam,36,49
"Schneider, Harry",Stroe,75,114
"Schneider, Harry","Tilburg, industrie",85,114
"Schneider, Harry","Uitgeest, emplacement",45,64
"Schneider, Harry","Valburg, emplacement CUP",88,124
"Schneider, Harry","Venlo, emplacement",131,186
"Schneider, Harry","Viersen, guterbahnhof",151,212
"Schneider, Harry","Vlissingen Sloe, emplacement",104,150
"Schneider, Harry",Vopak-Sloe,105,149
"Schneider, Harry","Waalhaven, emplacement",36,39
"Schneider, Harry","Waalhaven, kantoor RFO",39,41
"Schneider, Harry","Westhaven, emplacement",38,50
"Schneider, Harry",Zevenaar grens,91,128
"Schneider, Harry","Zutphen, emplacement",105,153
"Suk, Dustin",Acht,105,161
"Suk, Dustin","Almelo, emplacement",126,185
"Suk, Dustin","Amersfoort, emplacement sp.12",67,86
"Suk, Dustin","Amersfoort, remise Strukton",66,85
"Suk, Dustin",Amsterdam Centraal,40,41
"Suk, Dustin",Amsterdam Westhaven,34,38
"Suk, Dustin",Amsterdam Westhaven West,33,44
"Suk, Dustin",APMT,93,135
"Suk, Dustin","Arnhem, goederenemplacement",101,151
"Suk, Dustin","Bad Bentheim, empl. / staalfabriek",141,215
"Suk, Dustin","Bad Bentheim, Hilgenstiege sp.25",140,215
"Suk, Dustin","Beverwijk, emplacement",19,22
"Suk, Dustin","Blerick, emplacement en werkplaats",141,212
"Suk, Dustin","Born, emplacement",145,228
"Suk, Dustin","Botlek, emplacement",74,109
"Suk, Dustin",Bottrop,153,237
"Suk, Dustin","Coevorden, euroterminal",141,202
"Suk, Dustin",Deventer goed. empl.,100,143
"Suk, Dustin","Deventer, goederenemplacement",100,144
"Suk, Dustin","Dordrecht, dok",81,121
"Suk, Dustin","Dortmund Obereving, emplacement",178,281
